,id,text,created_at,god of war,retweet_count,reply_count,like_count,quote_count,polarity
6977,1601219721852243969,premieres were less impressive than the lasts  but it s hard to top Elden Ring or God of War premieres let s be honest,2022-12-09T14:18:25.000Z,1.0,0,1,0,0,0.3283333333333333
7170,1601215606543769609,God of War  Ragnark is my personal GOTY  However   s installment is already sitting up top  ready to share the love with Elden Ring  and I m cool with that  Cheers to both crowds  Hell of show ,2022-12-09T14:02:04.000Z,1.0,0,1,1,0,0.30999999999999994
7250,1601214016231440385,Elden Ring is a VERY deserving winner  but God of War  Ragnarok is my GOTY  Great to have both these masterpieces ,2022-12-09T13:55:45.000Z,1.0,0,1,3,1,0.79
7297,1601213044423639040,I think God of War  Ragnarok won Best Narrative at the because it told the most compelling story   of Kratos trying to find a good babysitter ,2022-12-09T13:51:53.000Z,1.0,0,0,0,0,0.625
7345,1601212030513389568,Another one for the books yesterday was my favorite highlights of the night was seeing God of War Ragnarok wins  Al Pacino  Hideo Kojima  and all the new video game world premieres live ,2022-12-09T13:47:51.000Z,1.0,5,0,7,0,0.13454545454545455
7362,1601211701453815809,To the people wondering how God of War Ragnarok can sweep most of but not win game of the year You know when youre someones best friend in almost every way  but that friend ends up marrying someone else  Yeah  Elden Ring put a ring on it ,2022-12-09T13:46:33.000Z,1.0,0,1,1,0,0.175
7363,1601211695481122816,Everyone s attitude towards Atreus   GARM the GIANT WOLF BOSS FIGHT  God of War Ragnarok  PS5 K HDR FPS ,2022-12-09T13:46:31.000Z,1.0,0,0,4,0,0.0
7369,1601211622726701056,was really something huh  God of war almost won every awardGenshin Impact somehow beat SonicElden ring won GOTYAnd some kid was talking about Bill Clinton,2022-12-09T13:46:14.000Z,1.0,0,1,2,0,0.2
7494,1601208961419870208,Wow  wins Game of the Year at   Congrats The other big winner is God of War Ragnark  great performance So  what is your GOTY ,2022-12-09T13:35:40.000Z,1.0,0,1,0,0,0.1125
7538,1601207910549270528,God of War Ragnarok deserved game of the Year award,2022-12-09T13:31:29.000Z,1.0,0,1,1,0,-0.4
7548,1601207637743308800,Good competition God of War But,2022-12-09T13:30:24.000Z,1.0,0,0,1,0,0.7
7642,1601206121641185280,Elden ring deserved game of the year  God of war also deserved game of the year  They were both fantastic games in their own ways  I love both and wish people would stop putting them against each other  Gaming took a huge W yesterday ,2022-12-09T13:24:23.000Z,1.0,0,0,1,0,0.1392857142857143
7705,1601204832278573057,God of War Ragnarok  Elden Ring devs congratulate one other over TGA wins ,2022-12-09T13:19:15.000Z,1.0,4,1,55,2,0.0875
7774,1601203257925201920,The Game Awards   GOTY  Why Did God of War Lose To Elden Ring ,2022-12-09T13:13:00.000Z,1.0,0,0,0,0,-0.4
7840,1601201369066524672,As I thought  turned into a God of War lovefest and frankly robbed other more deserving games of their awards such as Xenoblade Chronicles for best soundtrack  I m glad I didn t watch Also  WTF was up with that InfoWars Bill Clinton kid ,2022-12-09T13:05:29.000Z,1.0,1,3,5,0,0.28214285714285714
7882,1601200665706889216,Highlight of my night Al Pacino giving Christopher Judge his award for God of War Ragnarok,2022-12-09T13:02:42.000Z,1.0,3,1,6,0,0.0
8037,1601197540288135168,God of War Ragnarok Game Of Year,2022-12-09T12:50:17.000Z,1.0,0,0,0,0,-0.4
8088,1601196673208049665,Congratulations to the fantastic folks at PlayStation and Santa Monica Studio for accomplishing so much with God of War Ragnarok at last night s Game Awards  Unfortunately  I haven t played the game yet  but I m looking forward to doing so ,2022-12-09T12:46:50.000Z,1.0,0,0,0,0,-0.11666666666666665
8119,1601195728755269632,Realistically  EldenRing was the only valid game aside from God of War Ragnarok the deserved to win Game Awards,2022-12-09T12:43:05.000Z,1.0,0,0,1,0,0.0
8132,1601195447732740096,God of war got screwed for   No way with awards already did they lose overall game of the year ,2022-12-09T12:41:58.000Z,1.0,0,0,1,0,-0.2
8163,1601194905241427969,Tonight is night  was a big fan of God of War  He  only   was executed this morning by Islamic Republic for protesting  Please repeat with me and  ,2022-12-09T12:39:48.000Z,1.0,0,0,0,0,0.0
8171,1601194787897769984,Tonight is night  was a big fan of God of War  He  only   was executed this morning by Islamic Republic for protesting  Please repeat with me and  ,2022-12-09T12:39:20.000Z,1.0,0,0,0,0,0.0
8259,1601192449598423042,Tonight is night  was a big fan of God of War  He  only   was executed this morning by Islamic Republic for protesting  Please repeat with me and  ,2022-12-09T12:30:03.000Z,1.0,0,0,0,0,0.0
8313,1601191171589832704,Tonight is night  was a big fan of God of War  He  only   was executed this morning by Islamic Republic for protesting  Please repeat with me and  ,2022-12-09T12:24:58.000Z,1.0,0,0,0,0,0.0
8335,1601190753761644545,Horizon zero dawn  forbidden west should have one award at least   It had no chance with elden ring and god of war  Ragnarok,2022-12-09T12:23:19.000Z,1.0,0,0,0,0,-0.3
8363,1601190236406812672,Tonight is night  was a big fan of God of War  He  only   was executed this morning by Islamic Republic for protesting  Please repeat with me and  ,2022-12-09T12:21:15.000Z,1.0,0,0,0,0,0.0
8396,1601189794129715200,God of War Ragnark might not have won Game of the Year  although it s goty in my eyes    but I feel like PlayStation will be back next year    Get ready to take the stage,2022-12-09T12:19:30.000Z,1.0,0,0,0,0,-0.05
8399,1601189738521579522,Tonight is night  was a big fan of God of War  He  only   was executed this morning by Islamic Republic for protesting  Please repeat with me and  ,2022-12-09T12:19:16.000Z,1.0,0,0,0,0,0.0
8409,1601189588336201729,Tonight is night  was a big fan of God of War  He  only   was executed this morning by Islamic Republic for protesting  Please repeat with me and  ,2022-12-09T12:18:41.000Z,1.0,0,0,0,0,0.0
8436,1601188640054734848,The Game Awards complete result list of winners summarized The highly competitive annual videogame awards show was led by God of War Ragnarok this year  with ten nominations in various categories ,2022-12-09T12:14:55.000Z,1.0,0,1,1,0,-0.028000000000000008
8465,1601187928247455746,Spent the evening watching   Christopher Judge my man can give a minute award speech and no one s gonna stop him The God of War does what the hell he wants AND TLOU IS FINALLY COMING TO PC,2022-12-09T12:12:05.000Z,1.0,0,0,1,0,0.03333333333333333
8489,1601187535123845120,Congrats to God of War Ragnark on winning Innovation in Accessibility at PlayStation,2022-12-09T12:10:31.000Z,1.0,0,0,0,0,0.5
8533,1601186623449837573,God of War Ragnarok was Fucking mince ,2022-12-09T12:06:54.000Z,1.0,0,0,1,0,-0.6
8654,1601184444647628801,As good as God of war ragnorak is Elden Ring deserved it,2022-12-09T11:58:14.000Z,1.0,0,2,1,0,0.7
8666,1601184194004074496,God of War fans today,2022-12-09T11:57:15.000Z,1.0,0,0,3,0,0.0
8672,1601184064362676224,Heres a hot take  God of War should have won  The art  gameplay  and story were all a  10  but Elden Ring didnt really feel like it had a story  just a very hard free roam imo  but if GOW didnt win  it was my second pick so Im still good with it,2022-12-09T11:56:44.000Z,1.0,0,0,0,0,0.28154761904761905
8676,1601183976630407168,So last night was actually the Eldin Ring God of War award show   Apparently the only two games that made any noise and swept everything else  Nintendo fans are SHOOKETH because most anticipated game is not a real award and Pokmon clearly had zero contribution,2022-12-09T11:56:23.000Z,1.0,0,0,0,0,0.018750000000000003
8687,1601183729640054784,Awards Between Them Elden Ring  amp  God Of War Ragnark At The Game Awards ,2022-12-09T11:55:24.000Z,1.0,30,1,282,1,-0.4
8822,1601180811990306816,Hozier and Bear Mccreary Perform  Blood Upon Snow  from   God of War Ragnarok   a travs de,2022-12-09T11:43:48.000Z,1.0,0,0,0,0,0.0
8882,1601179439961890816,While  Elden Ring  took home Game of the Year and  God of War Ragnarok  swept seven categories  plenty of other games left the ceremony with a trophy or two   here s the full list of winners from  ,2022-12-09T11:38:21.000Z,1.0,0,0,1,0,-0.04375000000000001
8928,1601178350969847808,And cue the fanboys being insufferable about  But God of War should ve won Game of the Year For YOU  it won  And that s great For an award show  Elden Ring won  And that s also great A game is not made better or worse because of a silly little trophy ,2022-12-09T11:34:01.000Z,1.0,0,0,4,0,0.02656250000000003
8941,1601177995963924481, Sunny Suljic Wins Best Performance for God of War Ragnark at The Game Awards  Hey   something went wrong with the title of the Best Performance video on YouTube gt ,2022-12-09T11:32:37.000Z,1.0,2,0,16,0,0.27999999999999997
8994,1601176386550763520,Congratulation papa kratos      God of War Ragnarok,2022-12-09T11:26:13.000Z,1.0,0,0,0,0,0.0
9040,1601175323852144642,  Elden Ring wins Game of the Year  God of War Ragnarok walks home with multiple awards ,2022-12-09T11:22:00.000Z,1.0,1,0,4,0,-0.03333333333333335
9104,1601173921012715520,Last night while gamers worldwide celebrated Video Games in a year old gamer and a God of war fan was executed because he was protesting for,2022-12-09T11:16:25.000Z,1.0,74,3,88,2,0.15
9193,1601172078602096642,God of War  Ragnarok wins Best Narrative at,2022-12-09T11:09:06.000Z,1.0,8,0,95,0,0.65
9264,1601170446749077509,The thing I liked the best about was   reaction to  s accessibility award acceptance speech for God Of War  Ragnarok  Absolutely beaming with joy  And TLOU1 was a finalist too  See here  ,2022-12-09T11:02:37.000Z,1.0,1,0,7,0,0.65
9268,1601170308584869888,Everyone s attitude towards Atreus   GARM the GIANT WOLF BOSS FIGHT  God of War Ragnarok  PS5 K HDR FPS  follow us on social media handles for more updates ,2022-12-09T11:02:04.000Z,1.0,2,0,2,0,0.17777777777777778
9309,1601169795441127425,Fans of Elden Ring and God of War fighting on Twitter ,2022-12-09T11:00:02.000Z,1.0,0,0,0,0,0.0
9353,1601168705085669377,Damn  it s ashame Horizon Forbidden West didn t win any awards  amp  amp  God of War  Ragnark didn t win Game of the year  Shockers   ,2022-12-09T10:55:42.000Z,1.0,0,0,0,0,0.4000000000000001
9406,1601167447133806592,Some people are sad that God Of War didn t win and others are annoyed by the clinton kid when THE REAL upset is that didn t win best indie Lamb gt cat,2022-12-09T10:50:42.000Z,1.0,0,0,0,0,0.27142857142857146
9470,1601165995887890432,Thoroughly deserved  God of War has always pushed the boundaries in what game narratives can be  coupled with insanely fun combat  Congratulations   ,2022-12-09T10:44:56.000Z,1.0,0,0,0,0,-0.05000000000000002
9504,1601165143307878401,Eldin Ring this  God of War that shut the fuck up  Horizon won literally NOTHING and that isn t fair in any universe ,2022-12-09T10:41:33.000Z,1.0,1,0,1,0,0.14999999999999997
9519,1601164754327846914,God of War Ragnark brought the action at   winning Best Action Adventure game ,2022-12-09T10:40:00.000Z,1.0,0,0,8,0,0.26000000000000006
9660,1601162003640221698,What a wild   From surprise actors  HALSEY  fantastic trailers  and the kid that was immediately suspicious Decided I need to play God of War  I should finish Elden Ring  its hard  Also that Final Fantasy Trailer  New Hades  Yes please  What did you love ,2022-12-09T10:29:04.000Z,1.0,0,1,16,0,0.1407828282828283
9663,1601161976146628608,He was a gamer toHe had the right to live his lifeThe person who Islamic Republic murdered yesterdayHe loved to play god of warThey executed him because he put a trash can on fire in Iran s revolution They re killing usHelp us  Be our voice ,2022-12-09T10:28:57.000Z,1.0,0,0,0,0,0.374025974025974
9726,1601160539388149760,Elden Ring gana el GOTY por delante de God Of War y devuelve la gloria a Miyazaki,2022-12-09T10:23:15.000Z,1.0,2,0,3,0,0.0
9776,1601159618436399106,God of War Ragnark left the awards show with the most trophies  with Elden Ring not far behind Check out the full list of winners from The Game Awards  READ ,2022-12-09T10:19:35.000Z,1.0,1,0,1,0,-9.25185853854297e-18
9780,1601159531056484355,Congrats to God of War Ragnark on winning Innovation in Accessibility at  ,2022-12-09T10:19:14.000Z,1.0,1,0,4,0,0.5
9781,1601159528954748929,Now that everyone is calm about I can finally say thisEven genshin impact deserved more the best music award than God of War,2022-12-09T10:19:14.000Z,1.0,0,2,2,0,0.45
9893,1601156678925561858,I really cant believe that God of war lost the game of the year award The most anticipated since what is this   I just feel like when Grammy steal from Beyonc Im so sorry,2022-12-09T10:07:54.000Z,1.0,0,1,0,0,-0.05
9922,1601156124937400320,minho birthday shinee jype new sza jinni trained nmixx bugaboo disbanded god of war hades miyazaki xenoblade skip halsey maxx crosby jerry tillery genshin dame armored core bill clinton elden ring derek carr,2022-12-09T10:05:42.000Z,1.0,0,0,0,0,0.13636363636363635
9931,1601155945651851264,As much as I love God of War Ragnarok  Elden ring was undoubtedly one of the best games of this year  The impact Elden ring had when it released was like no other  amp  deserves all the praise its gotten ,2022-12-09T10:05:00.000Z,1.0,1,0,1,0,0.5208333333333334
9965,1601155136226701313,Most Awarded Game At The Game Awards God Of War Ragnark With Awards ,2022-12-09T10:01:47.000Z,1.0,32,3,212,1,-0.10000000000000002
10017,1601154338381914113,Open this app to see what besides the obvious  Elden Ring  amp  God of War deservedly smashing it  happened at last night These three posts right here bang top of my screen  unreal,2022-12-09T09:58:36.000Z,1.0,0,1,0,0,0.15714285714285714
10045,1601153657453834240,Elden RingGame of the YearGame DirectionArt DirectionRPGGod of War RagnarkAudioAction AdventureNarrativePerformanceScore MusicBayonetta Action GameSplatoon MultiplayerSTRAYIndependentDebut Indie1 ,2022-12-09T09:55:54.000Z,1.0,0,1,4,0,0.1
10160,1601151623719686145,minho birthday shinee jype new sza jinni trained nmixx bugaboo disbanded god of war hades miyazaki xenoblade skip halsey maxx crosby jerry tillery genshin dame armored core bill clinton elden ring derek carr,2022-12-09T09:47:49.000Z,1.0,0,0,0,0,0.13636363636363635
10213,1601150959530704897,Tonight is   the annual awards ceremony for video games  was a gamer and his favorite game God Of War has a chance to win  We hope that Mohsen will be mentioned in this ceremony ,2022-12-09T09:45:11.000Z,1.0,0,0,0,0,0.3
10229,1601150765120327682,Iran holds first execution over anti government protests   Follow RT Fav     Bill Clinton   Elden Ring   GOTY         Hades   God of War   Game of the Year  ,2022-12-09T09:44:25.000Z,1.0,1,0,1,0,-0.07500000000000001
